"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","bibliographicCitation","speciesAccepted","authority","status"
2685,"Animalia","Chordata","Eupercaria incertae sedis","Sparidae","Pagrus","Pagrus caeruleostictus","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pagrus caeruleostictus","(Valenciennes, 1830)","accepted"
2686,"Animalia","Chordata","Eupercaria incertae sedis","Sparidae","Pagrus","Pagrus auriga","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pagrus auriga","Valenciennes, 1843","accepted"
2687,"Animalia","Chordata","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena guachancho","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sphyraena guachancho","Cuvier, 1829","accepted"
2688,"Animalia","Chordata","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena afra","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sphyraena afra","Peters, 1844","accepted"
2689,"Animalia","Chordata","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna lewini","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sphyrna lewini","(Griffith & Smith, 1834)","accepted"
2690,"Animalia","Chordata","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna mokarran","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sphyrna mokarran","(Rüppell, 1837)","accepted"
2691,"Animalia","Chordata","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna zygaena","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sphyrna zygaena","(Linnaeus, 1758)","accepted"
2692,"Animalia","Chordata","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna tudes","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sphyrna tudes","(Valenciennes, 1822)","accepted"
2693,"Animalia","Chordata","Scombriformes","Stromateidae","Stromateus","Stromateus fiatola","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Stromateus fiatola","Linnaeus, 1758","accepted"
2694,"Animalia","Chordata","Aulopiformes","Synodontidae","Saurida","Saurida brasiliensis","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Saurida brasiliensis","Norman, 1935","accepted"
2695,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Ephippion","Ephippion guttiferum","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ephippion guttifer","(Bennett, 1831)","unaccepted"
2696,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides spengleri","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sphoeroides spengleri","(Bloch, 1785)","accepted"
2697,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Lagocephalus","Lagocephalus laevigatus","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Lagocephalus laevigatus","(Linnaeus, 1766)","accepted"
2698,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides cutaneus","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sphoeroides pachygaster","(Günther, 1870)","unaccepted"
2699,"Animalia","Chordata","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus galeus","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Galeorhinus galeus","(Linnaeus, 1758)","accepted"
2700,"Animalia","Chordata","Scombriformes","Trichiuridae","Trichiurus","Trichiurus lepturus","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Trichiurus lepturus","Linnaeus, 1758","accepted"
2701,"Animalia","Chordata","Perciformes","Uranoscopidae","Uranoscopus","Uranoscopus scaber","-15.712442","10.966477","2008",NA,NA,"Marine Fish","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Uranoscopus scaber","Linnaeus, 1758","accepted"
2702,"Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara senilis","-15.712442","10.966477","2008",NA,NA,"Bivalvia","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Senilia senilis","(Linnaeus, 1758)","unaccepted"
2703,"Animalia","Mollusca","Ostreida","Ostreidae","Crassostrea","Crassostrea gasar","-15.712442","10.966477","2008",NA,NA,"Bivalvia","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Crassostrea gasar","(Deshayes, 1830)","accepted"
2704,"Animalia","Mollusca","Cardiida","Solecurtidae","Tagelus","Tagelus adansonii","-15.712442","10.966477","2008",NA,NA,"Bivalvia","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Tagelus adansonii","(Bosc, 1801)","accepted"
2705,"Animalia","Mollusca","Neogastropoda","Melongenidae","Pugilina","Pugilina morio","-15.712442","10.966477","2008",NA,NA,"Gastropoda","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pugilina morio","(Linnaeus, 1758)","accepted"
2706,"Animalia","Mollusca","Neogastropoda","Volutidae","Cymbium","Cymbium glans","-15.712442","10.966477","2008",NA,NA,"Gastropoda","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Cymbium glans","(Gmelin, 1791)","accepted"
2707,"Animalia","Arthropoda","Decapoda","Penaeidae","Parapenaeopsis","Parapenaeopsis atlantica","-15.712442","10.966477","2008",NA,NA,"Malacostraca","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Holthuispenaeopsis atlantica","Balss, 1914","superseded combination"
2708,"Animalia","Arthropoda","Decapoda","Palinuridae","Panulirus","Panulirus regius","-15.712442","10.966477","2008",NA,NA,"Malacostraca","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Panulirus regius","de Brito Capello, 1864","accepted"
2709,"Animalia","Arthropoda","Decapoda","Scyllaridae","Scyllarides","Scyllarides herklotsii","-15.712442","10.966477","2008",NA,NA,"Malacostraca","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Scyllarides herklotsii","(Herklots, 1851)","accepted"
2710,"Animalia","Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","-15.646621","11.050809","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Chelonia mydas","(Linnaeus, 1758)","accepted"
2711,"Animalia","Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","-15.675371","10.980919","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Chelonia mydas","(Linnaeus, 1758)","accepted"
2712,"Animalia","Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","-15.710382","11.025302","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Chelonia mydas","(Linnaeus, 1758)","accepted"
2713,"Animalia","Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","-15.723039","10.868326","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Chelonia mydas","(Linnaeus, 1758)","accepted"
2714,"Animalia","Chordata","Testudines","Cheloniidae","Lepidochelys","Lepidochelys olivacea","-15.646621","11.050809","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Lepidochelys olivacea","(Eschscholtz, 1829)","accepted"
2715,"Animalia","Chordata","Testudines","Cheloniidae","Lepidochelys","Lepidochelys olivacea","-15.675371","10.980919","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Lepidochelys olivacea","(Eschscholtz, 1829)","accepted"
2716,"Animalia","Chordata","Testudines","Cheloniidae","Lepidochelys","Lepidochelys olivacea","-15.710382","11.025302","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Lepidochelys olivacea","(Eschscholtz, 1829)","accepted"
2717,"Animalia","Chordata","Testudines","Cheloniidae","Lepidochelys","Lepidochelys olivacea","-15.723039","10.868326","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Lepidochelys olivacea","(Eschscholtz, 1829)","accepted"
2718,"Animalia","Chordata","Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","-15.646621","11.050809","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Eretmochelys imbricata","(Linnaeus, 1766)","accepted"
2719,"Animalia","Chordata","Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","-15.675371","10.980919","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Eretmochelys imbricata","(Linnaeus, 1766)","accepted"
2720,"Animalia","Chordata","Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","-15.710382","11.025302","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Eretmochelys imbricata","(Linnaeus, 1766)","accepted"
2721,"Animalia","Chordata","Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","-15.723039","10.868326","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Eretmochelys imbricata","(Linnaeus, 1766)","accepted"
2722,"Animalia","Chordata","Testudines","Cheloniidae","Caretta","Caretta caretta","-15.646621","11.050809","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Caretta caretta","(Linnaeus, 1758)","accepted"
2723,"Animalia","Chordata","Testudines","Cheloniidae","Caretta","Caretta caretta","-15.675371","10.980919","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Caretta caretta","(Linnaeus, 1758)","accepted"
2724,"Animalia","Chordata","Testudines","Cheloniidae","Caretta","Caretta caretta","-15.710382","11.025302","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Caretta caretta","(Linnaeus, 1758)","accepted"
2725,"Animalia","Chordata","Testudines","Cheloniidae","Caretta","Caretta caretta","-15.723039","10.868326","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Caretta caretta","(Linnaeus, 1758)","accepted"
2726,"Animalia","Chordata","Testudines","Dermochelyidae","Dermochelys","Dermochelys coriacea","-15.646621","11.050809","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Dermochelys coriacea","(Vandelli, 1761)","accepted"
2727,"Animalia","Chordata","Testudines","Dermochelyidae","Dermochelys","Dermochelys coriacea","-15.675371","10.980919","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Dermochelys coriacea","(Vandelli, 1761)","accepted"
2728,"Animalia","Chordata","Testudines","Dermochelyidae","Dermochelys","Dermochelys coriacea","-15.710382","11.025302","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Dermochelys coriacea","(Vandelli, 1761)","accepted"
2729,"Animalia","Chordata","Testudines","Dermochelyidae","Dermochelys","Dermochelys coriacea","-15.723039","10.868326","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Dermochelys coriacea","(Vandelli, 1761)","accepted"
2730,"Animalia","Chordata","Squamata","Agamidae","Agama","Agama agama","-15.712442","10.966477","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Agama agama","(Linnaeus, 1758)","accepted"
2731,"Animalia","Chordata","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo gracilis","-15.712442","10.966477","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Chamaeleo gracilis","Hallowell, 1844","accepted"
2732,"Animalia","Chordata",NA,"Crocodylidae","Mecistops","Mecistops cataphractus","-15.712442","10.966477","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Mecistops cataphractus","(Cuvier, 1825)","accepted"
2733,"Animalia","Chordata",NA,"Crocodylidae","Crocodylus","Crocodylus niloticus","-15.646621","11.050809","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Crocodylus niloticus","Laurenti, 1768","accepted"
2734,"Animalia","Chordata",NA,"Crocodylidae","Osteolaemus","Osteolaemus tetraspis","-15.675371","10.980919","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Osteolaemus tetraspis","Cope, 1861","accepted"
2735,"Animalia","Chordata",NA,"Crocodylidae","Crocodylus","Crocodylus niloticus","-15.675371","10.980919","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Crocodylus niloticus","Laurenti, 1768","accepted"
2736,"Animalia","Chordata",NA,"Crocodylidae","Osteolaemus","Osteolaemus tetraspis","-15.646621","11.050809","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Osteolaemus tetraspis","Cope, 1861","accepted"
2737,"Animalia","Chordata","Squamata","Elapidae","Naja","Naja haje","-15.712442","10.966477","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Naja haje","(Linnaeus, 1758)","accepted"
2738,"Animalia","Chordata","Testudines","Pelomedusidae","Pelusios","Pelusios castaneus","-15.712442","10.966477","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pelusios castaneus","(Schweigger, 1812)","accepted"
2739,"Animalia","Chordata","Testudines","Pelomedusidae","Pelusios","Pelusios subniger","-15.712442","10.966477","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pelusios subniger","(Bonnaterre, 1789)","accepted"
2740,"Animalia","Chordata","Testudines","Trionychidae","Cyclanorbis","Cyclanorbis senegalensis","-15.712442","10.966477","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Cyclanorbis senegalensis","Duméril & Bibron, 1835","accepted"
2741,"Animalia","Chordata","Testudines","Trionychidae","Trionyx","Trionyx triunguis","-15.712442","10.966477","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Trionyx triunguis","Forsskål, 1775","accepted"
2742,"Animalia","Chordata","Squamata","Varanidae","Varanus","Varanus niloticus","-15.712442","10.966477","2008",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Varanus niloticus","(Linnaeus, 1766)","accepted"
2743,"Animalia","Chordata","Cetartiodactyla","Delphinidae","Tursiops","Tursiops truncatus","-15.712442","10.966477","2008",NA,NA,"Marine Mammals","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Tursiops truncatus","(Montagu, 1821)","accepted"
2744,"Animalia","Chordata","Cetartiodactyla","Delphinidae","Sousa","Sousa teuszii","-15.712442","10.966477","2008",NA,NA,"Marine Mammals","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sousa teuszii","(Kükenthal, 1892)","accepted"
2745,"Animalia","Chordata","Sirenia","Trichechidae","Trichechus","Trichechus senegalensis","-15.712442","10.966477","2008",NA,NA,"Marine Mammals","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Trichechus senegalensis","Link, 1795","accepted"
2746,"Animalia","Chordata","Ciconiiformes","Ardeidae","Egretta","Egretta gularis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Egretta gularis","(Bosc, 1792)","accepted"
2747,"Animalia","Chordata","Falconiformes","Accipitridae","Gypohierax","Gypohierax angolensis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Gypohierax angolensis","(Gmelin, 1788)","accepted"
2748,"Animalia","Chordata","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pycnonotus barbatus","(Desfontaine, 1789)","accepted"
2749,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna maxima","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sterna maxima","Boddaert, 1783","accepted"
2750,"Animalia","Chordata","Charadriiformes","Scolopacidae","Limosa","Limosa lapponica","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Limosa lapponica","(Linnaeus, 1758)","accepted"
2751,"Animalia","Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris alba","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Calidris alba","(Pallas, 1764)","accepted"
2752,"Animalia","Chordata","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Numenius phaeopus","(Linnaeus, 1758)","accepted"
2753,"Animalia","Chordata","Charadriiformes","Scolopacidae","Actitis","Actitis hypoleucos","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Actitis hypoleucos","(Linnaeus, 1758)","accepted"
2754,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna caspia","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Hydroprogne caspia","Pallas, 1770","unaccepted"
2755,"Animalia","Chordata","Falconiformes","Accipitridae","Accipiter","Accipiter badius","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Accipiter badius","(Gmelin, 1788)","accepted"
2756,"Animalia","Chordata","Coraciiformes","Alcedinidae","Alcedo","Alcedo atthis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Alcedo atthis","(Linnaeus, 1758)","accepted"
2757,"Animalia","Chordata","Charadriiformes","Jacanidae","Actophilornis","Actophilornis africanus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Actophilornis africanus","(Gmelin, 1789)","accepted"
2758,"Animalia","Chordata","Anseriformes","Anatidae","Alopochen","Alopochen aegyptiaca","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Alopochen aegyptiaca","(Linnaeus, 1766)","accepted"
2759,"Animalia","Chordata","Pelecaniformes","Anhingidae","Anhinga","Anhinga rufa","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Anhinga rufa","(Daudin, 1802)","accepted"
2760,"Animalia","Chordata","Ciconiiformes","Ardeidae","Ardea","Ardea cinerea","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ardea cinerea","Linnaeus, 1758","accepted"
2761,"Animalia","Chordata","Ciconiiformes","Ardeidae","Ardea","Ardea goliath","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ardea goliath","Cretzschmar, 1827","accepted"
2762,"Animalia","Chordata","Ciconiiformes","Ardeidae","Ardea","Ardea melanocephala","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ardea melanocephala","Vigors & Children, 1826","accepted"
2763,"Animalia","Chordata","Ciconiiformes","Ardeidae","Ardea","Ardea purpurea","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ardea purpurea","Linnaeus, 1766","accepted"
2764,"Animalia","Chordata","Ciconiiformes","Ardeidae","Ardeola","Ardeola ibis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Bubulcus ibis","(Linnaeus, 1758)","unaccepted"
2765,"Animalia","Chordata","Ciconiiformes","Ardeidae","Ardeola","Ardeola ralloides","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ardeola ralloides","(Scopoli, 1769)","accepted"
2766,"Animalia","Chordata","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Arenaria interpres","(Linnaeus, 1758)","accepted"
2767,"Animalia","Chordata","Ciconiiformes","Threskiornithidae","Bostrychia","Bostrychia hagedash","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Bostrychia hagedash","(Latham, 1790)","accepted"
2768,"Animalia","Chordata","Ciconiiformes","Ardeidae","Bubulcus","Bubulcus ibis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Bubulcus ibis","(Linnaeus, 1758)","accepted"
2769,"Animalia","Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris alpina","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Calidris alpina","(Linnaeus, 1758)","accepted"
2770,"Animalia","Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris canutus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Calidris canutus","(Linnaeus, 1758)","accepted"
2771,"Animalia","Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris ferruginea","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Calidris ferruginea","(Pontoppidan, 1763)","accepted"
2772,"Animalia","Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris minuta","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Calidris minuta","(Leisler, 1812)","accepted"
2773,"Animalia","Chordata","Coraciiformes","Alcedinidae","Ceryle","Ceryle rudis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ceryle rudis","(Linnaeus, 1758)","accepted"
2774,"Animalia","Chordata","Charadriiformes","Charadriidae","Charadrius","Charadrius alexandrinus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Charadrius alexandrinus","Linnaeus, 1758","accepted"
2775,"Animalia","Chordata","Charadriiformes","Charadriidae","Charadrius","Charadrius hiaticula","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Charadrius hiaticula","Linnaeus, 1758","accepted"
2776,"Animalia","Chordata","Charadriiformes","Charadriidae","Charadrius","Charadrius marginatus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Charadrius marginatus","Vieillot, 1818","accepted"
2777,"Animalia","Chordata","Charadriiformes","Laridae","Chlidonias","Chlidonias niger","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Chlidonias niger","(Linnaeus, 1758)","accepted"
2778,"Animalia","Chordata","Ciconiiformes","Ciconiidae","Ciconia","Ciconia episcopus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ciconia episcopus","(Boddaert, 1783)","accepted"
