"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","speciesAccepted","authority","status"
119,"Plantae","Rhodophyta","Erythropeltales","Erythrotrichiaceae","Erythrotrichia","Erythrotrichia boryana","-17.050108","20.769844","1987","19","23","MarAfrica","0","0",NA,"Porphyrostromium boryanum","(Montagne) Berthold, 1882","unaccepted"
120,"Plantae","Rhodophyta","Erythropeltales","Erythrotrichiaceae","Erythrotrichia","Erythrotrichia boryana","-17.050108","20.769844","1988","5","19","MarAfrica","0","0",NA,"Porphyrostromium boryanum","(Montagne) Berthold, 1882","unaccepted"
121,"Plantae","Rhodophyta","Erythropeltales","Erythrotrichiaceae","Erythrotrichia","Erythrotrichia carnea","-17.050108","20.769844","1987","4","7","MarAfrica","0","0",NA,"Erythrotrichia carnea","(Dillwyn) J.Agardh, 1883","accepted"
122,"Plantae","Rhodophyta","Erythropeltales","Erythrotrichiaceae","Erythrotrichia","Erythrotrichia carnea","-17.050108","20.769844","1960","3","7","MarAfrica","0","0",NA,"Erythrotrichia carnea","(Dillwyn) J.Agardh, 1883","accepted"
123,"Plantae","Rhodophyta","Rhodymeniales","Lomentariaceae","Gelidiopsis","Gelidiopsis variabilis","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Ceratodictyon variabile","(Greville ex J.Agardh) F.Schmitz, 1895","unaccepted"
124,"Plantae","Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Gelidium pusillum","-17.050108","20.769844","1977",NA,NA,"MarAfrica","0","0",NA,"Gelidium pusillum","(Stackhouse) Le Jolis, 1863","accepted"
125,"Plantae","Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Gelidium pusillum","-17.050108","20.769844","1977",NA,NA,"MarAfrica","0","0",NA,"Gelidium pusillum","(Stackhouse) Le Jolis, 1863","accepted"
126,"Plantae","Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Gelidium pusillum","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Gelidium pusillum","(Stackhouse) Le Jolis, 1863","accepted"
127,"Plantae","Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Gelidium pusillum","-17.050108","20.769844","1991",NA,NA,"MarAfrica","0","0",NA,"Gelidium pusillum","(Stackhouse) Le Jolis, 1863","accepted"
128,"Plantae","Rhodophyta","Gigartinales","Gigartinaceae","Gigartina","Gigartina acicularis","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Chondracanthus acicularis","(Roth) J.V.Lamouroux, 1813","unaccepted"
129,"Plantae","Rhodophyta","Gigartinales","Gigartinaceae","Gigartina","Gigartina acicularis","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Chondracanthus acicularis","(Roth) J.V.Lamouroux, 1813","unaccepted"
130,"Plantae","Rhodophyta","Gigartinales","Gigartinaceae","Gigartina","Gigartina pistillata","-17.050108","20.769844","1977",NA,NA,"MarAfrica","0","0",NA,"Gigartina pistillata","(S.G.Gmelin) Stackhouse, 1809","accepted"
131,"Plantae","Rhodophyta","Erythropeltales","Erythrotrichiaceae","Goniotrichum","Goniotrichum alsidii","-17.050108","20.769844","1991",NA,NA,"MarAfrica","0","0",NA,"Stylonema alsidii","(Zanardini) M.A.Howe, 1914","unaccepted"
132,"Plantae","Rhodophyta","Erythropeltales","Erythrotrichiaceae","Goniotrichum","Goniotrichum alsidii","-17.050108","20.769844","1991",NA,NA,"MarAfrica","0","0",NA,"Stylonema alsidii","(Zanardini) M.A.Howe, 1914","unaccepted"
133,"Plantae","Rhodophyta","Gracilariales","Gracilariaceae","Gracilaria","Gracilaria foliifera","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Gracilaria foliifera","(Forsskål) Børgesen, 1932","accepted"
134,"Plantae","Rhodophyta","Gracilariales","Gracilariaceae","Gracilaria","Gracilaria verrucosa","-17.050108","20.769844","1987","10","16","MarAfrica","0","0",NA,"Gracilariopsis longissima","(Hudson) Papenfuss, 1950","unaccepted"
135,"Plantae","Rhodophyta","Gigartinales","Phyllophoraceae","Gymnogongrus","Gymnogongrus patens","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Gymnogongrus patens","(Goodenough & Woodward) J.Agardh, 1851","accepted"
136,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Herposiphonia","Herposiphonia tenella","-17.050108","20.769844","1954",NA,NA,"MarAfrica","0","0",NA,"Herposiphonia tenella","(C.Agardh) Ambronn, 1880","accepted"
137,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Herposiphonia","Herposiphonia tenella","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Herposiphonia tenella","(C.Agardh) Ambronn, 1880","accepted"
138,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Herposiphonia","Herposiphonia tenella","-17.050108","20.769844","1977",NA,NA,"MarAfrica","0","0",NA,"Herposiphonia tenella","(C.Agardh) Ambronn, 1880","accepted"
139,"Plantae","Rhodophyta","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia canariensis","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Hildenbrandia crouaniorum","Børgesen, 1929","unaccepted"
140,"Plantae","Rhodophyta","Corallinales","Corallinaceae","Jania","Jania adhaerens","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Jania adhaerens","J.V.Lamouroux, 1816","accepted"
141,"Plantae","Rhodophyta","Corallinales","Corallinaceae","Jania","Jania rubens","-17.050108","20.769844","1991",NA,NA,"MarAfrica","0","0",NA,"Jania rubens","(Linnaeus) J.V.Lamouroux, 1816","accepted"
142,"Plantae","Rhodophyta","Corallinales","Lithophyllaceae","Lithophyllum","Lithophyllum expansum","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Mesophyllum expansum","Philippi, 1837","unaccepted"
143,"Plantae","Rhodophyta","Corallinales","Lithophyllaceae","Lithophyllum","Lithophyllum incrustans","-17.050108","20.769844","1960","3","1","MarAfrica","0","0",NA,"Lithophyllum incrustans","Philippi, 1837","accepted"
144,"Plantae","Rhodophyta","Corallinales","Hapalidiaceae","Phymatolithon","Phymatolithon bisporum","-17.050108","20.769844","1977",NA,NA,"MarAfrica","0","0",NA,"Leptophytum bisporum","(Foslie) Afonso-Carrillo, 1984","unaccepted"
145,"Plantae","Rhodophyta","Plocamiales","Plocamiaceae","Plocamium","Plocamium cartilagineum","-17.050108","20.769844","1960","3","9","MarAfrica","0","0",NA,"Plocamium cartilagineum","(Linnaeus) P.S.Dixon, 1967","accepted"
146,"Plantae","Rhodophyta","Plocamiales","Plocamiaceae","Plocamium","Plocamium raphelisianum","-17.050108","20.769844","1988","5","15","MarAfrica","0","0",NA,NA,"P.J.L.Dangeard, 1949","uncertain"
147,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia denudata","-17.050108","20.769844","1960","3","7","MarAfrica","0","0",NA,"Carradoriella denudata","(Dillwyn) Greville ex Harvey, 1833","unaccepted"
148,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia macrocarpa","-17.050108","20.769844","1987","10","26","MarAfrica","0","0",NA,"Polysiphonia macrocarpa","(C.Agardh) Sprengel, 1827","accepted"
149,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia macrocarpa","-17.050108","20.769844","1987","10","24","MarAfrica","0","0",NA,"Polysiphonia macrocarpa","(C.Agardh) Sprengel, 1827","accepted"
150,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Pterosiphonia","Pterosiphonia pennata","-17.050108","20.769844","1987","10","16","MarAfrica","0","0",NA,"Xiphosiphonia pennata","(C.Agardh) Sauvageau, 1897","unaccepted"
151,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Pterosiphonia","Pterosiphonia pennata","-17.050108","20.769844","1987","10","21","MarAfrica","0","0",NA,"Xiphosiphonia pennata","(C.Agardh) Sauvageau, 1897","unaccepted"
152,"Plantae","Rhodophyta","Rhodymeniales","Rhodymeniaceae","Rhodymenia","Rhodymenia pseudopalmata","-17.050108","20.769844","1987","4","10","MarAfrica","0","0",NA,"Rhodymenia pseudopalmata","(J.V.Lamouroux) P.C.Silva, 1952","accepted"
153,"Plantae","Rhodophyta","Gigartinales","Cystocloniaceae","Hypnea","Hypnea musciformis","-17.050108","20.769844","2020","11","6","MarAfrica","0","0",NA,"Hypnea musciformis","(Wulfen) J.V.Lamouroux, 1813","accepted"
154,"Plantae","Rhodophyta","Gigartinales","Cystocloniaceae","Hypnea","Hypnea musciformis","-17.050108","20.769844","2020","11","6","MarAfrica","0","0",NA,"Hypnea musciformis","(Wulfen) J.V.Lamouroux, 1813","accepted"
155,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Laurencia","Laurencia obtusa","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Laurencia obtusa","(Hudson) J.V.Lamouroux, 1813","accepted"
156,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Laurencia","Laurencia pinnatifida","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,NA,"(Gmelin) Lamouroux","uncertain"
157,"Plantae","Rhodophyta","Ceramiales","Callithamniaceae","Spyridia","Spyridia hypnoides","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Spyridia hypnoides","(Bory de Saint-Vincent) Papenfuss, 1968","accepted"
158,"Plantae","Rhodophyta","Ceramiales","Delesseriaceae","Acrosorium","Acrosorium uncinatum","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,"Cryptopleura ramosa","(Turner) Kylin, 1924","unaccepted"
159,"Plantae","Rhodophyta","Corallinales","Lithophyllaceae","Amphiroa","Amphiroa annulata","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Amphiroa annulata","Me.Lemoine, 1929","accepted"
160,"Plantae","Rhodophyta","Corallinales","Lithophyllaceae","Amphiroa","Amphiroa annulata","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Amphiroa annulata","Me.Lemoine, 1929","accepted"
161,"Plantae","Rhodophyta","Corallinales","Lithophyllaceae","Amphiroa","Amphiroa fragilissima","-17.050108","20.769844","2020","11","3","MarAfrica","0","0",NA,"Amphiroa fragilissima","(Linnaeus) J.V.Lamouroux, 1816","accepted"
162,"Plantae","Rhodophyta","Corallinales","Lithophyllaceae","Amphiroa","Amphiroa fragilissima","-17.050108","20.769844","2020","11","3","MarAfrica","0","0",NA,"Amphiroa fragilissima","(Linnaeus) J.V.Lamouroux, 1816","accepted"
163,"Plantae","Rhodophyta","Corallinales","Lithophyllaceae","Amphiroa","Amphiroa subcylindrica","-17.050108","20.769844","2020","11","3","MarAfrica","0","0",NA,"Amphiroa subcylindrica","E.Y.Dawson, 1953","accepted"
164,"Plantae","Rhodophyta","Acrochaetiales","Audouinellaceae","Audouinella","Audouinella purpurea","-17.050108","20.769844","2020","11","6","MarAfrica","0","0",NA,"Rhodochorton purpureum","(Lightfoot) Woelkerling, 1973","unaccepted"
165,"Plantae","Rhodophyta","Acrochaetiales","Audouinellaceae","Audouinella","Audouinella secundata","-17.050108","20.769844","2020","11","6","MarAfrica","0","0",NA,"Acrochaetium secundatum","(Lyngbye) P.S.Dixon, 1976","unaccepted"
166,"Plantae","Rhodophyta","Acrochaetiales","Audouinellaceae","Audouinella","Audouinella secundata","-17.050108","20.769844","2020","11","6","MarAfrica","0","0",NA,"Acrochaetium secundatum","(Lyngbye) P.S.Dixon, 1976","unaccepted"
167,"Plantae","Rhodophyta","Acrochaetiales","Audouinellaceae","Audouinella","Audouinella seriata","-17.050108","20.769844","2020","12","16","MarAfrica","0","0",NA,"Colaconema hypneae","(Børgesen) Garbary, 1979","unaccepted"
168,"Plantae","Rhodophyta","Acrochaetiales","Audouinellaceae","Audouinella","Audouinella seriata","-17.050108","20.769844","2020","11","3","MarAfrica","0","0",NA,"Colaconema hypneae","(Børgesen) Garbary, 1979","unaccepted"
169,"Chromista","Ochrophyta","Scytothamnales","Bachelotiaceae","Bachelotia","Bachelotia antillarum","-17.050108","20.769844","2020","11","3","MarAfrica","0","0",NA,"Bachelotia antillarum","(Grunow) Gerloff, 1959","accepted"
170,"Chromista","Ochrophyta","Scytothamnales","Bachelotiaceae","Bachelotia","Bachelotia antillarum","-17.050108","20.769844","2020","11","3","MarAfrica","0","0",NA,"Bachelotia antillarum","(Grunow) Gerloff, 1959","accepted"
171,"Plantae","Chlorophyta","Bryopsidales","Bryopsidaceae","Bryopsis","Bryopsis corymbosa","-17.050108","20.769844","2020","12","16","MarAfrica","0","0",NA,"Bryopsis corymbosa","J.Agardh, 1842","accepted"
172,"Plantae","Chlorophyta","Bryopsidales","Bryopsidaceae","Bryopsis","Bryopsis plumosa","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Bryopsis plumosa","(Hudson) C.Agardh, 1823","accepted"
173,"Plantae","Rhodophyta","Gigartinales","Cystocloniaceae","Calliblepharis","Calliblepharis jubata","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Calliblepharis jubata","(Goodenough & Woodward) Kützing, 1843","accepted"
174,"Plantae","Rhodophyta","Ceramiales","Callithamniaceae","Callithamnion","Callithamnion decompositum","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Compsothamnion decompositum","J.Agardh, 1851","unaccepted"
175,"Plantae","Rhodophyta","Ceramiales","Callithamniaceae","Callithamnion","Callithamnion decompositum","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Compsothamnion decompositum","J.Agardh, 1851","unaccepted"
176,"Plantae","Rhodophyta","Ceramiales","Callithamniaceae","Callithamnion","Callithamnion granulatum","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,"Callithamnion granulatum","(Ducluzeau) C.Agardh, 1828","accepted"
177,"Bacteria","Cyanobacteria","Nostocales","Rivulariaceae","Calothrix","Calothrix crustacea","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,"Scytonematopsis crustacea","Thuret ex Bornet & Flahault, 1886","unaccepted"
178,"Bacteria","Cyanobacteria","Nostocales","Rivulariaceae","Calothrix","Calothrix crustacea","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,"Scytonematopsis crustacea","Thuret ex Bornet & Flahault, 1886","unaccepted"
179,"Plantae","Rhodophyta","Gigartinales","Caulacanthaceae","Caulacanthus","Caulacanthus ustulatus","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,"Caulacanthus ustulatus","(Mertens ex Turner) Kützing, 1843","accepted"
180,"Plantae","Rhodophyta","Gigartinales","Caulacanthaceae","Caulacanthus","Caulacanthus ustulatus","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,"Caulacanthus ustulatus","(Mertens ex Turner) Kützing, 1843","accepted"
181,"Plantae","Rhodophyta","Ceramiales","Ceramiaceae","Ceramium","Ceramium diaphanum","-17.050108","20.769844","2020","12","12","MarAfrica","0","0",NA,"Ceramium diaphanum","(Lightfoot) Roth, 1806","accepted"
182,"Plantae","Rhodophyta","Ceramiales","Ceramiaceae","Ceramium","Ceramium flaccidum","-17.050108","20.769844","2020","12","12","MarAfrica","0","0",NA,"Gayliella flaccida","(Harvey ex Kützing) Ardissone, 1871","unaccepted"
183,"Plantae","Rhodophyta","Ceramiales","Ceramiaceae","Ceramium","Ceramium gracillimum","-17.050108","20.769844","2020","12","12","MarAfrica","0","0",NA,"Ceramium gracillimum","C.Agardh, 1824","accepted"
184,"Plantae","Rhodophyta","Ceramiales","Ceramiaceae","Ceramium","Ceramium strictum","-17.050108","20.769844","2020","12","12","MarAfrica","0","0",NA,"Polysiphonia stricta","(Mertens ex Dillwyn) Poiret, 1811","unaccepted"
185,"Plantae","Chlorophyta","Cladophorales","Cladophoraceae","Chaetomorpha","Chaetomorpha brachygona","-17.050108","20.769844","2020","12","12","MarAfrica","0","0",NA,"Chaetomorpha brachygona","Harvey, 1858","accepted"
186,"Plantae","Rhodophyta","Rhodymeniales","Champiaceae","Champia","Champia parvula","-17.050108","20.769844","2020","12","13","MarAfrica","0","0",NA,"Champia parvula","(C.Agardh) Harvey, 1853","accepted"
187,"Plantae","Rhodophyta","Rhodymeniales","Champiaceae","Champia","Champia parvula","-17.050108","20.769844","2020","12","13","MarAfrica","0","0",NA,"Champia parvula","(C.Agardh) Harvey, 1853","accepted"
188,"Plantae","Rhodophyta","Ceramiales","Rhodomelaceae","Chondria","Chondria dasyphylla","-17.050108","20.769844","2020","12","16","MarAfrica","0","0",NA,"Chondria dasyphylla","(Woodward) C.Agardh, 1817","accepted"
189,"Plantae","Rhodophyta","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus","-17.050108","20.769844","2020","12","16","MarAfrica","0","0",NA,"Chondrus crispus","Stackhouse, 1797","accepted"
190,"Plantae","Chlorophyta","Cladophorales","Cladophoraceae","Cladophora","Cladophora prolifera","-17.050108","20.769844","2020","12","16","MarAfrica","0","0",NA,"Cladophora prolifera","(Roth) Kützing, 1843","accepted"
191,"Plantae","Chlorophyta","Bryopsidales","Codiaceae","Codium","Codium decorticatum","-17.050108","20.769844","2020","12","15","MarAfrica","0","0",NA,"Codium decorticatum","(Woodward) M.A.Howe, 1911","accepted"
192,"Plantae","Chlorophyta","Bryopsidales","Codiaceae","Codium","Codium tomentosum","-17.050108","20.769844","2020","12","15","MarAfrica","0","0",NA,"Codium tomentosum","Stackhouse, 1797","accepted"
193,"Chromista","Ochrophyta","Ectocarpales","Scytosiphonaceae","Colpomenia","Colpomenia sinuosa","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Colpomenia sinuosa","(Mertens ex Roth) Derbès & Solier, 1851","accepted"
194,"Plantae","Rhodophyta","Corallinales","Corallinaceae","Corallina","Corallina elongata","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,"Ellisolandia elongata","J.Ellis & Solander, 1786","unaccepted"
195,"Chromista","Ochrophyta","Fucales","Sargassaceae","Cystoseira","Cystoseira baccata","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Treptacantha baccata","(S.G.Gmelin) P.C.Silva, 1952","unaccepted"
196,"Chromista","Ochrophyta","Fucales","Sargassaceae","Cystoseira","Cystoseira foeniculacea","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Cystoseira foeniculacea","(Linnaeus) Greville, 1830","accepted"
197,"Chromista","Ochrophyta","Fucales","Sargassaceae","Cystoseira","Cystoseira humilis","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Cystoseira humilis","Schousboe ex Kützing, 1860","accepted"
198,"Chromista","Ochrophyta","Fucales","Sargassaceae","Cystoseira","Cystoseira humilis","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Cystoseira humilis","Schousboe ex Kützing, 1860","accepted"
199,"Chromista","Ochrophyta","Fucales","Sargassaceae","Cystoseira","Cystoseira nodicaulis","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Treptacantha nodicaulis","(Withering) M.Roberts, 1967","unaccepted"
200,"Chromista","Ochrophyta","Fucales","Sargassaceae","Cystoseira","Cystoseira tamariscifolia","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Ericaria selaginoides","(Hudson) Papenfuss, 1950","junior objective synonym"
201,"Chromista","Ochrophyta","Fucales","Sargassaceae","Cystoseira","Cystoseira tamariscifolia","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Ericaria selaginoides","(Hudson) Papenfuss, 1950","junior objective synonym"
202,"Chromista","Ochrophyta","Fucales","Sargassaceae","Cystoseira","Cystoseira tamariscifolia","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Ericaria selaginoides","(Hudson) Papenfuss, 1950","junior objective synonym"
203,"Plantae","Chlorophyta","Bryopsidales","Derbesiaceae","Derbesia","Derbesia furcellata","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Pseudochlorodesmis furcellata","(Zanardini) Ardissone","unaccepted"
204,"Chromista","Ochrophyta","Dictyotales","Dictyotaceae","Dictyopteris","Dictyopteris delicatula","-17.050108","20.769844","2020","2","14","MarAfrica","0","0",NA,"Dictyopteris delicatula","J.V.Lamouroux, 1809","accepted"
205,"Chromista","Ochrophyta","Dictyotales","Dictyotaceae","Dictyopteris","Dictyopteris membranacea","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,"Dictyopteris polypodioides","(Stackhouse) Batters, 1902","unaccepted"
206,"Chromista","Ochrophyta","Dictyotales","Dictyotaceae","Dictyota","Dictyota bartayresii","-17.050108","20.769844","2020","2","15","MarAfrica","0","0",NA,"Dictyota bartayresiana","J.V.Lamouroux, 1809","unaccepted"
